"5310384da29bfdab8600008a","CHICKEN CHEESY COMBO BURGER","NON_VEG","THE BIG BURGER",175
"5310384da29bfdab8600008a","CHICKEN CHEESY COMBO BURGER","NON_VEG","THE BIG BURGER",185
"5310384da29bfdab8600008a","CHICKEN CHEESY COMBO BURGER","NON_VEG","THE BIG BURGER",185
"5310384da29bfdab8600008a","CHICKEN CHEESY COMBO BURGER","NON_VEG","THE BIG BURGER",175
"53103661a29bfdab8600007e","CHILLI ALOO COMBO BURGER","VEG","THE BIG BURGER",165
"53103661a29bfdab8600007e","CHILLI ALOO COMBO BURGER","VEG","THE BIG BURGER",165
"53103661a29bfdab8600007e","CHILLI ALOO COMBO BURGER","VEG","THE BIG BURGER",165
"53103661a29bfdab8600007e","CHILLI ALOO COMBO BURGER","VEG","THE BIG BURGER",165
"5310349f93b14475f0000059","PUNJABI COMBO BURGER","VEG","THE BIG BURGER",165
"531033c1a29bfdab86000075","FISH CLASSIC BURGER","NON_VEG","THE BIG BURGER",150
"531033c1a29bfdab86000075","FISH CLASSIC BURGER","NON_VEG","THE BIG BURGER",150
"531033c1a29bfdab86000075","FISH CLASSIC BURGER","NON_VEG","THE BIG BURGER",150
"531033c1a29bfdab86000075","FISH CLASSIC BURGER","NON_VEG","THE BIG BURGER",110
"531033c1a29bfdab86000075","FISH CLASSIC BURGER","NON_VEG","THE BIG BURGER",110
"531033c1a29bfdab86000075","FISH CLASSIC BURGER","NON_VEG","THE BIG BURGER",150
"531033c1a29bfdab86000075","FISH CLASSIC BURGER","NON_VEG","THE BIG BURGER",110
"531033c1a29bfdab86000075","FISH CLASSIC BURGER","NON_VEG","THE BIG BURGER",110
"531033c1a29bfdab86000075","FISH CLASSIC BURGER","NON_VEG","THE BIG BURGER",110
"531033c1a29bfdab86000075","FISH CLASSIC BURGER","NON_VEG","THE BIG BURGER",110
"531033c1a29bfdab86000075","FISH CLASSIC BURGER","NON_VEG","THE BIG BURGER",110
"531033c1a29bfdab86000075","FISH CLASSIC BURGER","NON_VEG","THE BIG BURGER",150
"5310335da29bfdab8600005b","BIG VEG BURGER","VEG","THE BIG BURGER",140
"5310335da29bfdab8600005b","BIG VEG BURGER","VEG","THE BIG BURGER",130
"5310335da29bfdab8600005b","BIG VEG BURGER","VEG","THE BIG BURGER",130
"5310335da29bfdab8600005b","BIG VEG BURGER","VEG","THE BIG BURGER",130
"5310335da29bfdab8600005b","BIG VEG BURGER","VEG","THE BIG BURGER",130
"5310335da29bfdab8600005b","BIG VEG BURGER","VEG","THE BIG BURGER",130
"53103307a29bfdab8600004d","CHATPATA BURGER","VEG","THE BIG BURGER",90
"53103307a29bfdab8600004d","CHATPATA BURGER","VEG","THE BIG BURGER",80
"53103307a29bfdab8600004d","CHATPATA BURGER","VEG","THE BIG BURGER",80
"531032be93b14475f000003f","MIAMI VEG BURGER","VEG","THE BIG BURGER",80
"531032be93b14475f000003f","MIAMI VEG BURGER","VEG","THE BIG BURGER",80
"531032be93b14475f000003f","MIAMI VEG BURGER","VEG","THE BIG BURGER",90
"531032be93b14475f000003f","MIAMI VEG BURGER","VEG","THE BIG BURGER",80
"531032be93b14475f000003f","MIAMI VEG BURGER","VEG","THE BIG BURGER",80
"531032be93b14475f000003f","MIAMI VEG BURGER","VEG","THE BIG BURGER",80
"531032be93b14475f000003f","MIAMI VEG BURGER","VEG","THE BIG BURGER",80
"531032be93b14475f000003f","MIAMI VEG BURGER","VEG","THE BIG BURGER",80
"531032be93b14475f000003f","MIAMI VEG BURGER","VEG","THE BIG BURGER",80
"531032be93b14475f000003f","MIAMI VEG BURGER","VEG","THE BIG BURGER",80
"53103272a29bfdab8600002c","VEGGIE BURGER","VEG","THE BIG BURGER",90
"53103272a29bfdab8600002c","VEGGIE BURGER","VEG","THE BIG BURGER",80
"53103272a29bfdab8600002c","VEGGIE BURGER","VEG","THE BIG BURGER",80
"53103272a29bfdab8600002c","VEGGIE BURGER","VEG","THE BIG BURGER",80
"53103272a29bfdab8600002c","VEGGIE BURGER","VEG","THE BIG BURGER",80
"53103272a29bfdab8600002c","VEGGIE BURGER","VEG","THE BIG BURGER",80
"53103272a29bfdab8600002c","VEGGIE BURGER","VEG","THE BIG BURGER",90
"53103272a29bfdab8600002c","VEGGIE BURGER","VEG","THE BIG BURGER",80
"53103272a29bfdab8600002c","VEGGIE BURGER","VEG","THE BIG BURGER",80
"53103272a29bfdab8600002c","VEGGIE BURGER","VEG","THE BIG BURGER",80
"53103272a29bfdab8600002c","VEGGIE BURGER","VEG","THE BIG BURGER",80
"53103272a29bfdab8600002c","VEGGIE BURGER","VEG","THE BIG BURGER",80
"53103272a29bfdab8600002c","VEGGIE BURGER","VEG","THE BIG BURGER",80
